token	year	seq
has	2017	175
reaped	2017	176
the	2017	177
rewards	2017	178
of	2017	179
government	2017	180
while	2017	181
the	2017	182
people	2017	183
have	2017	184
borne	2017	185
the	2017	186
cost	2017	187
washington	2017	188
flourished	2017	189
but	2017	190
the	2017	191
people	2017	192
did	2017	193
not	2017	194
share	2017	195
in	2017	196
its	2017	197
wealth	2017	198
politicians	2017	199
prospered	2017	200
but	2017	201
the	2017	202
jobs	2017	203
left	2017	204
and	2017	205
the	2017	206
factories	2017	207
closed	2017	208
the	2017	209
establishment	2017	210
protected	2017	211
itself	2017	212
but	2017	213
not	2017	214
the	2017	215
citizens	2017	216
of	2017	217
our	2017	218
country	2017	219
their	2017	220
victories	2017	221
have	2017	222
not	2017	223
been	2017	224
your	2017	225
victories	2017	226
their	2017	227
triumphs	2017	228
have	2017	229
not	2017	230
been	2017	231
your	2017	232
triumphs	2017	233
and	2017	234
while	2017	235
they	2017	236
celebrated	2017	237
in	2017	238
our	2017	239
nation	2017	240
s	2017	241
capital	2017	242
there	2017	243
was	2017	244
little	2017	245
to	2017	246
celebrate	2017	247
for	2017	248
struggling	2017	249
families	2017	250
all	2017	251
across	2017	252
our	2017	253
land	2017	254
that	2017	255
all	2017	256
changes	2017	257
starting	2017	258
right	2017	259
here	2017	260
and	2017	261
right	2017	262
now	2017	263
because	2017	264
this	2017	265
moment	2017	266
is	2017	267
your	2017	268
moment	2017	269
it	2017	270
belongs	2017	271
to	2017	272
you	2017	273
it	2017	274
belongs	2017	275
to	2017	276
everyone	2017	277
gathered	2017	278
here	2017	279
today	2017	280
and	2017	281
everyone	2017	282
watching	2017	283
all	2017	284
across	2017	285
america	2017	286
this	2017	287
is	2017	288
your	2017	289
day	2017	290
this	2017	291
is	2017	292
your	2017	293
celebration	2017	294
and	2017	295
this	2017	296
the	2017	297
united	2017	298
states	2017	299
of	2017	300
america	2017	301
is	2017	302
your	2017	303
country	2017	304
what	2017	305
truly	2017	306
matters	2017	307
is	2017	308
not	2017	309
which	2017	310
party	2017	311
controls	2017	312
our	2017	313
government	2017	314
but	2017	315
whether	2017	316
our	2017	317
government	2017	318
is	2017	319
controlled	2017	320
by	2017	321
the	2017	322
people	2017	323
january	2017	324
20	2017	325
2017	2017	326
will	2017	327
be	2017	328
remembered	2017	329
as	2017	330
the	2017	331
day	2017	332
the	2017	333
people	2017	334
became	2017	335
the	2017	336
rulers	2017	337
of	2017	338
this	2017	339
nation	2017	340
again	2017	341
the	2017	342
forgotten	2017	343
men	2017	344
and	2017	345
women	2017	346
of	2017	347
our	2017	348
country	2017	349
will	2017	350
be	2017	351
forgotten	2017	352
no	2017	353
longer	2017	354
everyone	2017	355
is	2017	356
listening	2017	357
to	2017	358
you	2017	359
now	2017	360
you	2017	361
came	2017	362
by	2017	363
the	2017	364
tens	2017	365
of	2017	366
millions	2017	367
to	2017	368
become	2017	369
part	2017	370
of	2017	371
a	2017	372
historic	2017	373
movement	2017	374
the	2017	375
likes	2017	376
of	2017	377
which	2017	378
the	2017	379
world	2017	380
has	2017	381
never	2017	382
seen	2017	383
before	2017	384
at	2017	385
the	2017	386
center	2017	387
of	2017	388
this	2017	389
movement	2017	390
is	2017	391
a	2017	392
crucial	2017	393
conviction	2017	394
that	2017	395
a	2017	396
nation	2017	397
exists	2017	398
to	2017	399
serve	2017	400
its	2017	401
citizens	2017	402
americans	2017	403
want	2017	404
great	2017	405
schools	2017	406
for	2017	407
their	2017	408
children	2017	409
safe	2017	410
neighborhoods	2017	411
for	2017	412
their	2017	413
families	2017	414
and	2017	415
good	2017	416
jobs	2017	417
for	2017	418
themselves	2017	419
these	2017	420
are	2017	421
just	2017	422
and	2017	423
reasonable	2017	424
demands	2017	425
of	2017	426
righteous	2017	427
people	2017	428
and	2017	429
a	2017	430
righteous	2017	431
public	2017	432
but	2017	433
for	2017	434
too	2017	435
many	2017	436
of	2017	437
our	2017	438
citizens	2017	439
a	2017	440
different	2017	441
reality	2017	442
exists	2017	443
mothers	2017	444
and	2017	445
children	2017	446
trapped	2017	447
in	2017	448
poverty	2017	449
in	2017	450
our	2017	451
inner	2017	452
cities	2017	453
rusted	2017	454
out	2017	455
factories	2017	456
scattered	2017	457
like	2017	458
tombstones	2017	459
across	2017	460
the	2017	461
landscape	2017	462
of	2017	463
our	2017	464
nation	2017	465
an	2017	466
education	2017	467
system	2017	468
flush	2017	469
with	2017	470
cash	2017	471
but	2017	472
which	2017	473
leaves	2017	474
our	2017	475
young	2017	476
and	2017	477
beautiful	2017	478
students	2017	479
deprived	2017	480
of	2017	481
all	2017	482
knowledge	2017	483
and	2017	484
the	2017	485
crime	2017	486
and	2017	487
the	2017	488
gangs	2017	489
and	2017	490
the	2017	491
drugs	2017	492
that	2017	493
have	2017	494
stolen	2017	495
too	2017	496
many	2017	497
lives	2017	498
and	2017	499
robbed	2017	500
our	2017	501
country	2017	502
of	2017	503
so	2017	504
much	2017	505
unrealized	2017	506
potential	2017	507
this	2017	508
american	2017	509
carnage	2017	510
stops	2017	511
right	2017	512
here	2017	513
and	2017	514
stops	2017	515
right	2017	516
now	2017	517
we	2017	518
are	2017	519
one	2017	520
nation	2017	521
and	2017	522
their	2017	523
pain	2017	524
is	2017	525
our	2017	526
pain	2017	527
their	2017	528
dreams	2017	529
are	2017	530
our	2017	531
dreams	2017	532
and	2017	533
their	2017	534
success	2017	535
will	2017	536
be	2017	537
our	2017	538
success	2017	539
we	2017	540
share	2017	541
one	2017	542
heart	2017	543
one	2017	544
home	2017	545
and	2017	546
one	2017	547
glorious	2017	548
destiny	2017	549
the	2017	550
oath	2017	551
of	2017	552
office	2017	553
i	2017	554
take	2017	555
today	2017	556
is	2017	557
an	2017	558
oath	2017	559
of	2017	560
allegiance	2017	561
to	2017	562
all	2017	563
americans	2017	564
for	2017	565
many	2017	566
decades	2017	567
we	2017	568
ve	2017	569
enriched	2017	570
foreign	2017	571
industry	2017	572
at	2017	573
the	2017	574
expense	2017	575
of	2017	576
american	2017	577
industry	2017	578
subsidized	2017	579
the	2017	580
armies	2017	581
of	2017	582
other	2017	583
countries	2017	584
while	2017	585
allowing	2017	586
for	2017	587
the	2017	588
very	2017	589
sad	2017	590
depletion	2017	591
of	2017	592
our	2017	593
military	2017	594
we	2017	595
ve	2017	596
defended	2017	597
other	2017	598
nations	2017	599
borders	2017	600
while	2017	601
refusing	2017	602
to	2017	603
defend	2017	604
our	2017	605
own	2017	606
and	2017	607
spent	2017	608
trillions	2017	609
and	2017	610
trillions	2017	611
of	2017	612
dollars	2017	613
overseas	2017	614
while	2017	615
america	2017	616
s	2017	617
infrastructure	2017	618
has	2017	619
fallen	2017	620
into	2017	621
disrepair	2017	622
and	2017	623
decay	2017	624
we	2017	625
ve	2017	626
made	2017	627
other	2017	628
countries	2017	629
rich	2017	630
while	2017	631
the	2017	632
wealth	2017	633
strength	2017	634
and	2017	635
confidence	2017	636
of	2017	637
our	2017	638
country	2017	639
has	2017	640
dissipated	2017	641
over	2017	642
the	2017	643
horizon	2017	644
one	2017	645
by	2017	646
one	2017	647
the	2017	648
factories	2017	649
shuttered	2017	650
and	2017	651
left	2017	652
our	2017	653
shores	2017	654
with	2017	655
not	2017	656
even	2017	657
a	2017	658
thought	2017	659
about	2017	660
the	2017	661
millions	2017	662
and	2017	663
millions	2017	664
of	2017	665
american	2017	666
workers	2017	667
that	2017	668
were	2017	669
left	2017	670
behind	2017	671
the	2017	672
wealth	2017	673
of	2017	674
our	2017	675
middle	2017	676
class	2017	677
has	2017	678
been	2017	679
ripped	2017	680
from	2017	681
their	2017	682
homes	2017	683
and	2017	684
then	2017	685
redistributed	2017	686
all	2017	687
across	2017	688
the	2017	689
world	2017	690
but	2017	691
that	2017	692
is	2017	693
the	2017	694
past	2017	695
and	2017	696
now	2017	697
we	2017	698
are	2017	699
looking	2017	700
only	2017	701
to	2017	702
the	2017	703
future	2017	704
we	2017	705
assembled	2017	706
here	2017	707
today	2017	708
are	2017	709
issuing	2017	710
a	2017	711
new	2017	712
decree	2017	713
to	2017	714
be	2017	715
heard	2017	716
in	2017	717
every	2017	718
city	2017	719
in	2017	720
every	2017	721
foreign	2017	722
capital	2017	723
and	2017	724
in	2017	725
every	2017	726
hall	2017	727
of	2017	728
power	2017	729
from	2017	730
this	2017	731
day	2017	732
forward	2017	733
a	2017	734
new	2017	735
vision	2017	736
will	2017	737
govern	2017	738
our	2017	739
land	2017	740
from	2017	741
this	2017	742
this	2017	743
day	2017	744
forward	2017	745
it	2017	746
s	2017	747
going	2017	748
to	2017	749
be	2017	750
only	2017	751
america	2017	752
first	2017	753
america	2017	754
first	2017	755
every	2017	756
decision	2017	757
on	2017	758
trade	2017	759
on	2017	760
taxes	2017	761
on	2017	762
immigration	2017	763
on	2017	764
foreign	2017	765
affairs	2017	766
will	2017	767
be	2017	768
made	2017	769
to	2017	770
benefit	2017	771
american	2017	772
workers	2017	773
and	2017	774
american	2017	775
families	2017	776
we	2017	777
must	2017	778
protect	2017	779
our	2017	780
borders	2017	781
from	2017	782
the	2017	783
ravages	2017	784
of	2017	785
other	2017	786
countries	2017	787
making	2017	788
our	2017	789
products	2017	790
stealing	2017	791
our	2017	792
companies	2017	793
and	2017	794
destroying	2017	795
our	2017	796
jobs	2017	797
protection	2017	798
will	2017	799
lead	2017	800
to	2017	801
great	2017	802
prosperity	2017	803
and	2017	804
strength	2017	805
i	2017	806
will	2017	807
fight	2017	808
for	2017	809
you	2017	810
with	2017	811
every	2017	812
breath	2017	813
in	2017	814
my	2017	815
body	2017	816
and	2017	817
i	2017	818
will	2017	819
never	2017	820
ever	2017	821
let	2017	822
you	2017	823
down	2017	824
america	2017	825
will	2017	826
start	2017	827
winning	2017	828
again	2017	829
winning	2017	830
like	2017	831
never	2017	832
before	2017	833
we	2017	834
will	2017	835
bring	2017	836
back	2017	837
our	2017	838
jobs	2017	839
we	2017	840
will	2017	841
bring	2017	842
back	2017	843
our	2017	844
borders	2017	845
we	2017	846
will	2017	847
bring	2017	848
back	2017	849
our	2017	850
wealth	2017	851
and	2017	852
we	2017	853
will	2017	854
bring	2017	855
back	2017	856
our	2017	857
dreams	2017	858
we	2017	859
will	2017	860
build	2017	861
new	2017	862
roads	2017	863
and	2017	864
highways	2017	865
and	2017	866
bridges	2017	867
and	2017	868
airports	2017	869
and	2017	870
tunnels	2017	871
and	2017	872
railways	2017	873
all	2017	874
across	2017	875
our	2017	876
wonderful	2017	877
nation	2017	878
we	2017	879
will	2017	880
get	2017	881
our	2017	882
people	2017	883
off	2017	884
of	2017	885
welfare	2017	886
and	2017	887
back	2017	888
to	2017	889
work	2017	890
rebuilding	2017	891
our	2017	892
country	2017	893
with	2017	894
american	2017	895
hands	2017	896
and	2017	897
american	2017	898
labor	2017	899
we	2017	900
will	2017	901
follow	2017	902
two	2017	903
simple	2017	904
rules	2017	905
buy	2017	906
american	2017	907
and	2017	908
hire	2017	909
american	2017	910
we	2017	911
will	2017	912
seek	2017	913
friendship	2017	914
and	2017	915
good	2017	916
will	2017	917
with	2017	918
the	2017	919
nations	2017	920
of	2017	921
the	2017	922
world	2017	923
but	2017	924
we	2017	925
do	2017	926
so	2017	927
with	2017	928
the	2017	929
understanding	2017	930
that	2017	931
it	2017	932
is	2017	933
the	2017	934
right	2017	935
of	2017	936
all	2017	937
nations	2017	938
to	2017	939
put	2017	940
their	2017	941
own	2017	942
interests	2017	943
first	2017	944
we	2017	945
do	2017	946
not	2017	947
seek	2017	948
to	2017	949
impose	2017	950
our	2017	951
way	2017	952
of	2017	953
life	2017	954
on	2017	955
anyone	2017	956
but	2017	957
rather	2017	958
to	2017	959
let	2017	960
it	2017	961
shine	2017	962
as	2017	963
an	2017	964
example	2017	965
we	2017	966
will	2017	967
shine	2017	968
for	2017	969
everyone	2017	970
to	2017	971
follow	2017	972
we	2017	973
will	2017	974
reinforce	2017	975
old	2017	976
alliances	2017	977
and	2017	978
form	2017	979
new	2017	980
ones	2017	981
and	2017	982
unite	2017	983
the	2017	984
civilized	2017	985
world	2017	986
against	2017	987
radical	2017	988
islamic	2017	989
terrorism	2017	990
which	2017	991
we	2017	992
will	2017	993
eradicate	2017	994
completely	2017	995
from	2017	996
the	2017	997
face	2017	998
of	2017	999
the	2017	1000
earth	2017	1001
at	2017	1002
the	2017	1003
bedrock	2017	1004
of	2017	1005
our	2017	1006
politics	2017	1007
will	2017	1008
be	2017	1009
a	2017	1010
total	2017	1011
allegiance	2017	1012
to	2017	1013
the	2017	1014
united	2017	1015
states	2017	1016
of	2017	1017
america	2017	1018
and	2017	1019
through	2017	1020
our	2017	1021
loyalty	2017	1022
to	2017	1023
our	2017	1024
country	2017	1025
we	2017	1026
will	2017	1027
rediscover	2017	1028
our	2017	1029
loyalty	2017	1030
to	2017	1031
each	2017	1032
other	2017	1033
when	2017	1034
you	2017	1035
open	2017	1036
your	2017	1037
heart	2017	1038
to	2017	1039
patriotism	2017	1040
there	2017	1041
is	2017	1042
no	2017	1043
room	2017	1044
for	2017	1045
prejudice	2017	1046
the	2017	1047
bible	2017	1048
tells	2017	1049
us	2017	1050
how	2017	1051
good	2017	1052
and	2017	1053
pleasant	2017	1054
it	2017	1055
is	2017	1056
when	2017	1057
god	2017	1058
s	2017	1059
people	2017	1060
live	2017	1061
together	2017	1062
in	2017	1063
unity	2017	1064
we	2017	1065
must	2017	1066
speak	2017	1067
our	2017	1068
minds	2017	1069
openly	2017	1070
debate	2017	1071
our	2017	1072
disagreements	2017	1073
honestly	2017	1074
but	2017	1075
always	2017	1076
pursue	2017	1077
solidarity	2017	1078
when	2017	1079
america	2017	1080
is	2017	1081
united	2017	1082
america	2017	1083
is	2017	1084
totally	2017	1085
unstoppable	2017	1086
there	2017	1087
should	2017	1088
be	2017	1089
no	2017	1090
fear	2017	1091
we	2017	1092
are	2017	1093
protected	2017	1094
and	2017	1095
we	2017	1096
will	2017	1097
always	2017	1098
be	2017	1099
protected	2017	1100
we	2017	1101
will	2017	1102
be	2017	1103
protected	2017	1104
by	2017	1105
the	2017	1106
great	2017	1107
men	2017	1108
and	2017	1109
women	2017	1110
of	2017	1111
our	2017	1112
military	2017	1113
and	2017	1114
law	2017	1115
enforcement	2017	1116
and	2017	1117
most	2017	1118
importantly	2017	1119
we	2017	1120
will	2017	1121
be	2017	1122
protected	2017	1123
by	2017	1124
god	2017	1125
finally	2017	1126
we	2017	1127
must	2017	1128
think	2017	1129
big	2017	1130
and	2017	1131
dream	2017	1132
even	2017	1133
bigger	2017	1134
in	2017	1135
america	2017	1136
we	2017	1137
understand	2017	1138
that	2017	1139
a	2017	1140
nation	2017	1141
is	2017	1142
only	2017	1143
living	2017	1144
as	2017	1145
long	2017	1146
as	2017	1147
it	2017	1148
is	2017	1149
striving	2017	1150
we	2017	1151
will	2017	1152
no	2017	1153
longer	2017	1154
accept	2017	1155
politicians	2017	1156
who	2017	1157
are	2017	1158
all	2017	1159
talk	2017	1160
and	2017	1161
no	2017	1162
action	2017	1163
constantly	2017	1164
complaining	2017	1165
but	2017	1166
never	2017	1167
doing	2017	1168
anything	2017	1169
about	2017	1170
it	2017	1171
the	2017	1172
time	2017	1173
for	2017	1174
empty	2017	1175
talk	2017	1176
is	2017	1177
over	2017	1178
now	2017	1179
arrives	2017	1180
the	2017	1181
hour	2017	1182
of	2017	1183
action	2017	1184
do	2017	1185
not	2017	1186
allow	2017	1187
anyone	2017	1188
to	2017	1189
tell	2017	1190
you	2017	1191
that	2017	1192
it	2017	1193
cannot	2017	1194
be	2017	1195
done	2017	1196
no	2017	1197
challenge	2017	1198
can	2017	1199
match	2017	1200
the	2017	1201
heart	2017	1202
and	2017	1203
fight	2017	1204
and	2017	1205
spirit	2017	1206
of	2017	1207
america	2017	1208
we	2017	1209
will	2017	1210
not	2017	1211
fail	2017	1212
our	2017	1213
country	2017	1214
will	2017	1215
thrive	2017	1216
and	2017	1217
prosper	2017	1218
again	2017	1219
we	2017	1220
stand	2017	1221
at	2017	1222
the	2017	1223
birth	2017	1224
of	2017	1225
a	2017	1226
new	2017	1227
millennium	2017	1228
ready	2017	1229
to	2017	1230
unlock	2017	1231
the	2017	1232
mysteries	2017	1233
of	2017	1234
space	2017	1235
to	2017	1236
free	2017	1237
the	2017	1238
earth	2017	1239
from	2017	1240
the	2017	1241
miseries	2017	1242
of	2017	1243
disease	2017	1244
and	2017	1245
to	2017	1246
harness	2017	1247
the	2017	1248
energies	2017	1249
industries	2017	1250
and	2017	1251
technologies	2017	1252
of	2017	1253
tomorrow	2017	1254
a	2017	1255
new	2017	1256
national	2017	1257
pride	2017	1258
will	2017	1259
stir	2017	1260
our	2017	1261
souls	2017	1262
lift	2017	1263
our	2017	1264
sights	2017	1265
and	2017	1266
heal	2017	1267
our	2017	1268
divisions	2017	1269
it	2017	1270
s	2017	1271
time	2017	1272
to	2017	1273
remember	2017	1274
that	2017	1275
old	2017	1276
wisdom	2017	1277
our	2017	1278
soldiers	2017	1279
will	2017	1280
never	2017	1281
forget	2017	1282
that	2017	1283
whether	2017	1284
we	2017	1285
are	2017	1286
black	2017	1287
or	2017	1288
brown	2017	1289
or	2017	1290
white	2017	1291
we	2017	1292
all	2017	1293
bleed	2017	1294
the	2017	1295
same	2017	1296
red	2017	1297
blood	2017	1298
of	2017	1299
patriots	2017	1300
we	2017	1301
all	2017	1302
enjoy	2017	1303
the	2017	1304
same	2017	1305
glorious	2017	1306
freedoms	2017	1307
and	2017	1308
we	2017	1309
all	2017	1310
salute	2017	1311
the	2017	1312
same	2017	1313
great	2017	1314
american	2017	1315
flag	2017	1316
and	2017	1317
whether	2017	1318
a	2017	1319
child	2017	1320
is	2017	1321
born	2017	1322
in	2017	1323
the	2017	1324
urban	2017	1325
sprawl	2017	1326
of	2017	1327
detroit	2017	1328
or	2017	1329
the	2017	1330
windswept	2017	1331
plains	2017	1332
of	2017	1333
nebraska	2017	1334
they	2017	1335
look	2017	1336
up	2017	1337
at	2017	1338
the	2017	1339
same	2017	1340
night	2017	1341
sky	2017	1342
they	2017	1343
fill	2017	1344
their	2017	1345
heart	2017	1346
with	2017	1347
the	2017	1348
same	2017	1349
dreams	2017	1350
and	2017	1351
they	2017	1352
are	2017	1353
infused	2017	1354
with	2017	1355
the	2017	1356
breath	2017	1357
of	2017	1358
life	2017	1359
by	2017	1360
the	2017	1361
same	2017	1362
almighty	2017	1363
creator	2017	1364
so	2017	1365
to	2017	1366
all	2017	1367
americans	2017	1368
in	2017	1369
every	2017	1370
city	2017	1371
near	2017	1372
and	2017	1373
far	2017	1374
small	2017	1375
and	2017	1376
large	2017	1377
from	2017	1378
mountain	2017	1379
to	2017	1380
mountain	2017	1381
from	2017	1382
ocean	2017	1383
to	2017	1384
ocean	2017	1385
hear	2017	1386
these	2017	1387
words	2017	1388
you	2017	1389
will	2017	1390
never	2017	1391
be	2017	1392
ignored	2017	1393
again	2017	1394
your	2017	1395
voice	2017	1396
your	2017	1397
hopes	2017	1398
and	2017	1399
your	2017	1400
dreams	2017	1401
will	2017	1402
define	2017	1403
our	2017	1404
american	2017	1405
destiny	2017	1406
and	2017	1407
your	2017	1408
courage	2017	1409
and	2017	1410
goodness	2017	1411
and	2017	1412
love	2017	1413
will	2017	1414
forever	2017	1415
guide	2017	1416
us	2017	1417
along	2017	1418
the	2017	1419
way	2017	1420
together	2017	1421
we	2017	1422
will	2017	1423
make	2017	1424
america	2017	1425
strong	2017	1426
again	2017	1427
we	2017	1428
will	2017	1429
make	2017	1430
america	2017	1431
wealthy	2017	1432
again	2017	1433
we	2017	1434
will	2017	1435
make	2017	1436
america	2017	1437
proud	2017	1438
again	2017	1439
we	2017	1440
will	2017	1441
make	2017	1442
america	2017	1443
safe	2017	1444
again	2017	1445
and	2017	1446
yes	2017	1447
together	2017	1448
we	2017	1449
will	2017	1450
make	2017	1451
america	2017	1452
